Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16091600,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2009,SEX,BothSexes,,,,,,,8.6 [5.9-11.9],8.6,5.9,11.9,,2017-09-22T12:19:05Z,2009,2009-01-01,2009-12-31
16091601,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2010,SEX,BothSexes,,,,,,,8.5 [5.8-11.8],8.5,5.8,11.8,,2017-09-22T12:19:05Z,2010,2010-01-01,2010-12-31
16091602,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2011,SEX,BothSexes,,,,,,,8.4 [5.6-11.7],8.4,5.6,11.7,,2017-09-22T12:19:05Z,2011,2011-01-01,2011-12-31
16091603,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2012,SEX,BothSexes,,,,,,,8.3 [5.5-11.6],8.3,5.5,11.6,,2017-09-22T12:19:05Z,2012,2012-01-01,2012-12-31
16091604,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2013,SEX,BothSexes,,,,,,,8.2 [5.4-11.5],8.2,5.4,11.5,,2017-09-22T12:19:05Z,2013,2013-01-01,2013-12-31
16091605,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2014,SEX,BothSexes,,,,,,,8.1 [5.2-11.4],8.1,5.2,11.4,,2017-09-22T12:19:05Z,2014,2014-01-01,2014-12-31
16091606,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2015,SEX,BothSexes,,,,,,,8.0 [5.1-11.4],8.0,5.1,11.4,,2017-09-22T12:19:05Z,2015,2015-01-01,2015-12-31
16091607,NCD_BMI_18A,COUNTRY,ZWE,YEAR,2016,SEX,BothSexes,,,,,,,7.9 [5.0-11.4],7.9,5.0,11.4,,2017-09-22T12:19:05Z,2016,2016-01-01,2016-12-31
16091608,NCD_BMI_18A,COUNTRY,AFG,YEAR,1975,SEX,Female,,,,,,,29.7 [16.6-42.7],29.7,16.6,42.7,,2017-09-22T12:19:05Z,1975,1975-01-01,1975-12-31
16091609,NCD_BMI_18A,COUNTRY,AFG,YEAR,1976,SEX,Female,,,,,,,29.4 [16.5-42.2],29.4,16.5,42.2,,2017-09-22T12:19:05Z,1976,1976-01-01,1976-12-31
16091610,NCD_BMI_18A,COUNTRY,AFG,YEAR,1977,SEX,Female,,,,,,,29.1 [16.5-41.7],29.1,16.5,41.7,,2017-09-22T12:19:05Z,1977,1977-01-01,1977-12-31
16091611,NCD_BMI_18A,COUNTRY,AFG,YEAR,1978,SEX,Female,,,,,,,28.8 [16.4-41.2],28.8,16.4,41.2,,2017-09-22T12:19:05Z,1978,1978-01-01,1978-12-31
16091612,NCD_BMI_18A,COUNTRY,AFG,YEAR,1979,SEX,Female,,,,,,,28.5 [16.2-40.9],28.5,16.2,40.9,,2017-09-22T12:19:05Z,1979,1979-01-01,1979-12-31
16091613,NCD_BMI_18A,COUNTRY,AFG,YEAR,1980,SEX,Female,,,,,,,28.2 [16.1-40.3],28.2,16.1,40.3,,2017-09-22T12:19:05Z,1980,1980-01-01,1980-12-31
16091614,NCD_BMI_18A,COUNTRY,AFG,YEAR,1981,SEX,Female,,,,,,,27.9 [15.9-39.9],27.9,15.9,39.9,,2017-09-22T12:19:05Z,1981,1981-01-01,1981-12-31
16091615,NCD_BMI_18A,COUNTRY,AFG,YEAR,1982,SEX,Female,,,,,,,27.6 [15.8-39.4],27.6,15.8,39.4,,2017-09-22T12:19:05Z,1982,1982-01-01,1982-12-31
16091616,NCD_BMI_18A,COUNTRY,AFG,YEAR,1983,SEX,Female,,,,,,,27.3 [15.6-39.0],27.3,15.6,39.0,,2017-09-22T12:19:05Z,1983,1983-01-01,1983-12-31
16091617,NCD_BMI_18A,COUNTRY,AFG,YEAR,1984,SEX,Female,,,,,,,27.0 [15.3-38.5],27.0,15.3,38.5,,2017-09-22T12:19:05Z,1984,1984-01-01,1984-12-31
16091618,NCD_BMI_18A,COUNTRY,AFG,YEAR,1985,SEX,Female,,,,,,,26.7 [15.2-38.1],26.7,15.2,38.1,,2017-09-22T12:19:05Z,1985,1985-01-01,1985-12-31
16091619,NCD_BMI_18A,COUNTRY,AFG,YEAR,1986,SEX,Female,,,,,,,26.4 [15.0-37.7],26.4,15.0,37.7,,2017-09-22T12:19:05Z,1986,1986-01-01,1986-12-31
16091620,NCD_BMI_18A,COUNTRY,AFG,YEAR,1987,SEX,Female,,,,,,,26.1 [14.8-37.3],26.1,14.8,37.3,,2017-09-22T12:19:05Z,1987,1987-01-01,1987-12-31
16091621,NCD_BMI_18A,COUNTRY,AFG,YEAR,1988,SEX,Female,,,,,,,25.8 [14.7-36.9],25.8,14.7,36.9,,2017-09-22T12:19:05Z,1988,1988-01-01,1988-12-31
16091622,NCD_BMI_18A,COUNTRY,AFG,YEAR,1989,SEX,Female,,,,,,,25.4 [14.4-36.5],25.4,14.4,36.5,,2017-09-22T12:19:05Z,1989,1989-01-01,1989-12-31
16091623,NCD_BMI_18A,COUNTRY,AFG,YEAR,1990,SEX,Female,,,,,,,25.1 [14.1-36.0],25.1,14.1,36.0,,2017-09-22T12:19:05Z,1990,1990-01-01,1990-12-31
16091624,NCD_BMI_18A,COUNTRY,AFG,YEAR,1991,SEX,Female,,,,,,,24.8 [14.0-35.7],24.8,14.0,35.7,,2017-09-22T12:19:05Z,1991,1991-01-01,1991-12-31
16091625,NCD_BMI_18A,COUNTRY,AFG,YEAR,1992,SEX,Female,,,,,,,24.5 [13.7-35.4],24.5,13.7,35.4,,2017-09-22T12:19:05Z,1992,1992-01-01,1992-12-31
16091626,NCD_BMI_18A,COUNTRY,AFG,YEAR,1993,SEX,Female,,,,,,,24.2 [13.6-35.0],24.2,13.6,35.0,,2017-09-22T12:19:05Z,1993,1993-01-01,1993-12-31
16091627,NCD_BMI_18A,COUNTRY,AFG,YEAR,1994,SEX,Female,,,,,,,23.8 [13.4-34.6],23.8,13.4,34.6,,2017-09-22T12:19:05Z,1994,1994-01-01,1994-12-31
16091628,NCD_BMI_18A,COUNTRY,AFG,YEAR,1995,SEX,Female,,,,,,,23.5 [13.2-34.2],23.5,13.2,34.2,,2017-09-22T12:19:05Z,1995,1995-01-01,1995-12-31
16091629,NCD_BMI_18A,COUNTRY,AFG,YEAR,1996,SEX,Female,,,,,,,23.1 [12.9-33.8],23.1,12.9,33.8,,2017-09-22T12:19:06Z,1996,1996-01-01,1996-12-31
16091630,NCD_BMI_18A,COUNTRY,AFG,YEAR,1997,SEX,Female,,,,,,,22.8 [12.6-33.4],22.8,12.6,33.4,,2017-09-22T12:19:06Z,1997,1997-01-01,1997-12-31
16091631,NCD_BMI_18A,COUNTRY,AFG,YEAR,1998,SEX,Female,,,,,,,22.4 [12.3-33.0],22.4,12.3,33.0,,2017-09-22T12:19:06Z,1998,1998-01-01,1998-12-31
16091632,NCD_BMI_18A,COUNTRY,AFG,YEAR,1999,SEX,Female,,,,,,,22.1 [12.1-32.6],22.1,12.1,32.6,,2017-09-22T12:19:06Z,1999,1999-01-01,1999-12-31
16091633,NCD_BMI_18A,COUNTRY,AFG,YEAR,2000,SEX,Female,,,,,,,21.7 [11.8-32.3],21.7,11.8,32.3,,2017-09-22T12:19:06Z,2000,2000-01-01,2000-12-31
16091634,NCD_BMI_18A,COUNTRY,AFG,YEAR,2001,SEX,Female,,,,,,,21.3 [11.7-31.8],21.3,11.7,31.8,,2017-09-22T12:19:06Z,2001,2001-01-01,2001-12-31
16091635,NCD_BMI_18A,COUNTRY,AFG,YEAR,2002,SEX,Female,,,,,,,21.0 [11.4-31.3],21.0,11.4,31.3,,2017-09-22T12:19:06Z,2002,2002-01-01,2002-12-31
16091636,NCD_BMI_18A,COUNTRY,AFG,YEAR,2003,SEX,Female,,,,,,,20.6 [11.2-30.9],20.6,11.2,30.9,,2017-09-22T12:19:06Z,2003,2003-01-01,2003-12-31
16091637,NCD_BMI_18A,COUNTRY,AFG,YEAR,2004,SEX,Female,,,,,,,20.2 [10.9-30.5],20.2,10.9,30.5,,2017-09-22T12:19:06Z,2004,2004-01-01,2004-12-31
16091638,NCD_BMI_18A,COUNTRY,AFG,YEAR,2005,SEX,Female,,,,,,,19.9 [10.6-30.0],19.9,10.6,30.0,,2017-09-22T12:19:06Z,2005,2005-01-01,2005-12-31
16091639,NCD_BMI_18A,COUNTRY,AFG,YEAR,2006,SEX,Female,,,,,,,19.5 [10.3-29.6],19.5,10.3,29.6,,2017-09-22T12:19:06Z,2006,2006-01-01,2006-12-31
16091640,NCD_BMI_18A,COUNTRY,AFG,YEAR,2007,SEX,Female,,,,,,,19.1 [10.0-29.2],19.1,10.0,29.2,,2017-09-22T12:19:06Z,2007,2007-01-01,2007-12-31
16091641,NCD_BMI_18A,COUNTRY,AFG,YEAR,2008,SEX,Female,,,,,,,18.8 [9.8-28.8],18.8,9.8,28.8,,2017-09-22T12:19:06Z,2008,2008-01-01,2008-12-31
16091642,NCD_BMI_18A,COUNTRY,AFG,YEAR,2009,SEX,Female,,,,,,,18.4 [9.5-28.5],18.4,9.5,28.5,,2017-09-22T12:19:06Z,2009,2009-01-01,2009-12-31
16091643,NCD_BMI_18A,COUNTRY,AFG,YEAR,2010,SEX,Female,,,,,,,18.0 [9.1-28.1],18.0,9.1,28.1,,2017-09-22T12:19:06Z,2010,2010-01-01,2010-12-31
16091644,NCD_BMI_18A,COUNTRY,AFG,YEAR,2011,SEX,Female,,,,,,,17.6 [8.9-27.8],17.6,8.9,27.8,,2017-09-22T12:19:06Z,2011,2011-01-01,2011-12-31
16091645,NCD_BMI_18A,COUNTRY,AFG,YEAR,2012,SEX,Female,,,,,,,17.3 [8.5-27.5],17.3,8.5,27.5,,2017-09-22T12:19:06Z,2012,2012-01-01,2012-12-31
16091646,NCD_BMI_18A,COUNTRY,AFG,YEAR,2013,SEX,Female,,,,,,,16.9 [8.3-27.0],16.9,8.3,27.0,,2017-09-22T12:19:06Z,2013,2013-01-01,2013-12-31
16091647,NCD_BMI_18A,COUNTRY,AFG,YEAR,2014,SEX,Female,,,,,,,16.6 [7.9-26.9],16.6,7.9,26.9,,2017-09-22T12:19:06Z,2014,2014-01-01,2014-12-31
16091648,NCD_BMI_18A,COUNTRY,AFG,YEAR,2015,SEX,Female,,,,,,,16.2 [7.7-26.5],16.2,7.7,26.5,,2017-09-22T12:19:06Z,2015,2015-01-01,2015-12-31
16091649,NCD_BMI_18A,COUNTRY,AFG,YEAR,2016,SEX,Female,,,,,,,15.8 [7.3-26.2],15.8,7.3,26.2,,2017-09-22T12:19:06Z,2016,2016-01-01,2016-12-31
16091650,NCD_BMI_18A,COUNTRY,ALB,YEAR,1975,SEX,Female,,,,,,,5.2 [1.6-12.1],5.2,1.6,12.1,,2017-09-22T12:19:06Z,1975,1975-01-01,1975-12-31
16091651,NCD_BMI_18A,COUNTRY,ALB,YEAR,1976,SEX,Female,,,,,,,5.1 [1.6-11.7],5.1,1.6,11.7,,2017-09-22T12:19:06Z,1976,1976-01-01,1976-12-31
16091652,NCD_BMI_18A,COUNTRY,ALB,YEAR,1977,SEX,Female,,,,,,,5.0 [1.6-11.4],5.0,1.6,11.4,,2017-09-22T12:19:06Z,1977,1977-01-01,1977-12-31
16091653,NCD_BMI_18A,COUNTRY,ALB,YEAR,1978,SEX,Female,,,,,,,4.9 [1.6-11.1],4.9,1.6,11.1,,2017-09-22T12:19:06Z,1978,1978-01-01,1978-12-31
16091654,NCD_BMI_18A,COUNTRY,ALB,YEAR,1979,SEX,Female,,,,,,,4.8 [1.6-10.6],4.8,1.6,10.6,,2017-09-22T12:19:06Z,1979,1979-01-01,1979-12-31
16091655,NCD_BMI_18A,COUNTRY,ALB,YEAR,1980,SEX,Female,,,,,,,4.7 [1.6-10.3],4.7,1.6,10.3,,2017-09-22T12:19:06Z,1980,1980-01-01,1980-12-31
16091656,NCD_BMI_18A,COUNTRY,ALB,YEAR,1981,SEX,Female,,,,,,,4.6 [1.6-9.9],4.6,1.6,9.9,,2017-09-22T12:19:06Z,1981,1981-01-01,1981-12-31
16091657,NCD_BMI_18A,COUNTRY,ALB,YEAR,1982,SEX,Female,,,,,,,4.6 [1.6-9.7],4.6,1.6,9.7,,2017-09-22T12:19:06Z,1982,1982-01-01,1982-12-31
16091658,NCD_BMI_18A,COUNTRY,ALB,YEAR,1983,SEX,Female,,,,,,,4.5 [1.6-9.4],4.5,1.6,9.4,,2017-09-22T12:19:06Z,1983,1983-01-01,1983-12-31
16091659,NCD_BMI_18A,COUNTRY,ALB,YEAR,1984,SEX,Female,,,,,,,4.4 [1.6-9.1],4.4,1.6,9.1,,2017-09-22T12:19:06Z,1984,1984-01-01,1984-12-31
16091660,NCD_BMI_18A,COUNTRY,ALB,YEAR,1985,SEX,Female,,,,,,,4.3 [1.6-8.9],4.3,1.6,8.9,,2017-09-22T12:19:06Z,1985,1985-01-01,1985-12-31
16091661,NCD_BMI_18A,COUNTRY,ALB,YEAR,1986,SEX,Female,,,,,,,4.2 [1.6-8.6],4.2,1.6,8.6,,2017-09-22T12:19:06Z,1986,1986-01-01,1986-12-31
16091662,NCD_BMI_18A,COUNTRY,ALB,YEAR,1987,SEX,Female,,,,,,,4.2 [1.6-8.4],4.2,1.6,8.4,,2017-09-22T12:19:06Z,1987,1987-01-01,1987-12-31
16091663,NCD_BMI_18A,COUNTRY,ALB,YEAR,1988,SEX,Female,,,,,,,4.1 [1.6-8.2],4.1,1.6,8.2,,2017-09-22T12:19:07Z,1988,1988-01-01,1988-12-31
16091664,NCD_BMI_18A,COUNTRY,ALB,YEAR,1989,SEX,Female,,,,,,,4.0 [1.6-8.1],4.0,1.6,8.1,,2017-09-22T12:19:07Z,1989,1989-01-01,1989-12-31
16091665,NCD_BMI_18A,COUNTRY,ALB,YEAR,1990,SEX,Female,,,,,,,4.0 [1.6-7.8],4.0,1.6,7.8,,2017-09-22T12:19:07Z,1990,1990-01-01,1990-12-31
16091666,NCD_BMI_18A,COUNTRY,ALB,YEAR,1991,SEX,Female,,,,,,,3.9 [1.5-7.6],3.9,1.5,7.6,,2017-09-22T12:19:07Z,1991,1991-01-01,1991-12-31
16091667,NCD_BMI_18A,COUNTRY,ALB,YEAR,1992,SEX,Female,,,,,,,3.8 [1.5-7.5],3.8,1.5,7.5,,2017-09-22T12:19:07Z,1992,1992-01-01,1992-12-31
16091668,NCD_BMI_18A,COUNTRY,ALB,YEAR,1993,SEX,Female,,,,,,,3.8 [1.5-7.3],3.8,1.5,7.3,,2017-09-22T12:19:07Z,1993,1993-01-01,1993-12-31
16091669,NCD_BMI_18A,COUNTRY,ALB,YEAR,1994,SEX,Female,,,,,,,3.7 [1.5-7.1],3.7,1.5,7.1,,2017-09-22T12:19:07Z,1994,1994-01-01,1994-12-31
16091670,NCD_BMI_18A,COUNTRY,ALB,YEAR,1995,SEX,Female,,,,,,,3.6 [1.5-7.0],3.6,1.5,7.0,,2017-09-22T12:19:07Z,1995,1995-01-01,1995-12-31
16091671,NCD_BMI_18A,COUNTRY,ALB,YEAR,1996,SEX,Female,,,,,,,3.6 [1.4-6.9],3.6,1.4,6.9,,2017-09-22T12:19:07Z,1996,1996-01-01,1996-12-31
16091672,NCD_BMI_18A,COUNTRY,ALB,YEAR,1997,SEX,Female,,,,,,,3.5 [1.4-6.7],3.5,1.4,6.7,,2017-09-22T12:19:07Z,1997,1997-01-01,1997-12-31
16091673,NCD_BMI_18A,COUNTRY,ALB,YEAR,1998,SEX,Female,,,,,,,3.4 [1.4-6.5],3.4,1.4,6.5,,2017-09-22T12:19:07Z,1998,1998-01-01,1998-12-31
16091674,NCD_BMI_18A,COUNTRY,ALB,YEAR,1999,SEX,Female,,,,,,,3.3 [1.4-6.4],3.3,1.4,6.4,,2017-09-22T12:19:07Z,1999,1999-01-01,1999-12-31
16091675,NCD_BMI_18A,COUNTRY,ALB,YEAR,2000,SEX,Female,,,,,,,3.3 [1.3-6.3],3.3,1.3,6.3,,2017-09-22T12:19:07Z,2000,2000-01-01,2000-12-31
16091676,NCD_BMI_18A,COUNTRY,ALB,YEAR,2001,SEX,Female,,,,,,,3.2 [1.3-6.1],3.2,1.3,6.1,,2017-09-22T12:19:07Z,2001,2001-01-01,2001-12-31
16091677,NCD_BMI_18A,COUNTRY,ALB,YEAR,2002,SEX,Female,,,,,,,3.1 [1.3-6.0],3.1,1.3,6.0,,2017-09-22T12:19:07Z,2002,2002-01-01,2002-12-31
16091678,NCD_BMI_18A,COUNTRY,ALB,YEAR,2003,SEX,Female,,,,,,,3.1 [1.3-5.9],3.1,1.3,5.9,,2017-09-22T12:19:07Z,2003,2003-01-01,2003-12-31
16091679,NCD_BMI_18A,COUNTRY,ALB,YEAR,2004,SEX,Female,,,,,,,3.0 [1.2-5.7],3.0,1.2,5.7,,2017-09-22T12:19:07Z,2004,2004-01-01,2004-12-31
16091680,NCD_BMI_18A,COUNTRY,ALB,YEAR,2005,SEX,Female,,,,,,,2.9 [1.2-5.5],2.9,1.2,5.5,,2017-09-22T12:19:07Z,2005,2005-01-01,2005-12-31
16091681,NCD_BMI_18A,COUNTRY,ALB,YEAR,2006,SEX,Female,,,,,,,2.8 [1.2-5.4],2.8,1.2,5.4,,2017-09-22T12:19:07Z,2006,2006-01-01,2006-12-31
16091682,NCD_BMI_18A,COUNTRY,ALB,YEAR,2007,SEX,Female,,,,,,,2.8 [1.2-5.3],2.8,1.2,5.3,,2017-09-22T12:19:07Z,2007,2007-01-01,2007-12-31
16091683,NCD_BMI_18A,COUNTRY,ALB,YEAR,2008,SEX,Female,,,,,,,2.7 [1.1-5.2],2.7,1.1,5.2,,2017-09-22T12:19:07Z,2008,2008-01-01,2008-12-31
16091684,NCD_BMI_18A,COUNTRY,ALB,YEAR,2009,SEX,Female,,,,,,,2.6 [1.1-5.1],2.6,1.1,5.1,,2017-09-22T12:19:07Z,2009,2009-01-01,2009-12-31
16091685,NCD_BMI_18A,COUNTRY,ALB,YEAR,2010,SEX,Female,,,,,,,2.6 [1.1-4.9],2.6,1.1,4.9,,2017-09-22T12:19:07Z,2010,2010-01-01,2010-12-31
16091686,NCD_BMI_18A,COUNTRY,ALB,YEAR,2011,SEX,Female,,,,,,,2.5 [1.0-4.9],2.5,1.0,4.9,,2017-09-22T12:19:07Z,2011,2011-01-01,2011-12-31
16091687,NCD_BMI_18A,COUNTRY,ALB,YEAR,2012,SEX,Female,,,,,,,2.4 [1.0-4.8],2.4,1.0,4.8,,2017-09-22T12:19:07Z,2012,2012-01-01,2012-12-31
16091688,NCD_BMI_18A,COUNTRY,ALB,YEAR,2013,SEX,Female,,,,,,,2.4 [1.0-4.7],2.4,1.0,4.7,,2017-09-22T12:19:07Z,2013,2013-01-01,2013-12-31
16091689,NCD_BMI_18A,COUNTRY,ALB,YEAR,2014,SEX,Female,,,,,,,2.3 [0.9-4.7],2.3,0.9,4.7,,2017-09-22T12:19:07Z,2014,2014-01-01,2014-12-31
16091690,NCD_BMI_18A,COUNTRY,ALB,YEAR,2015,SEX,Female,,,,,,,2.3 [0.9-4.7],2.3,0.9,4.7,,2017-09-22T12:19:07Z,2015,2015-01-01,2015-12-31
16091691,NCD_BMI_18A,COUNTRY,ALB,YEAR,2016,SEX,Female,,,,,,,2.2 [0.8-4.7],2.2,0.8,4.7,,2017-09-22T12:19:07Z,2016,2016-01-01,2016-12-31
16091692,NCD_BMI_18A,COUNTRY,DZA,YEAR,1975,SEX,Female,,,,,,,10.5 [4.0-20.4],10.5,4.0,20.4,,2017-09-22T12:19:07Z,1975,1975-01-01,1975-12-31
16091693,NCD_BMI_18A,COUNTRY,DZA,YEAR,1976,SEX,Female,,,,,,,10.3 [4.0-19.7],10.3,4.0,19.7,,2017-09-22T12:19:07Z,1976,1976-01-01,1976-12-31
16091694,NCD_BMI_18A,COUNTRY,DZA,YEAR,1977,SEX,Female,,,,,,,10.0 [4.0-19.0],10.0,4.0,19.0,,2017-09-22T12:19:08Z,1977,1977-01-01,1977-12-31
16091695,NCD_BMI_18A,COUNTRY,DZA,YEAR,1978,SEX,Female,,,,,,,9.8 [4.0-18.4],9.8,4.0,18.4,,2017-09-22T12:19:08Z,1978,1978-01-01,1978-12-31
16091696,NCD_BMI_18A,COUNTRY,DZA,YEAR,1979,SEX,Female,,,,,,,9.5 [4.0-17.8],9.5,4.0,17.8,,2017-09-22T12:19:08Z,1979,1979-01-01,1979-12-31
16091697,NCD_BMI_18A,COUNTRY,DZA,YEAR,1980,SEX,Female,,,,,,,9.3 [4.0-17.2],9.3,4.0,17.2,,2017-09-22T12:19:08Z,1980,1980-01-01,1980-12-31
16091698,NCD_BMI_18A,COUNTRY,DZA,YEAR,1981,SEX,Female,,,,,,,9.1 [3.9-16.6],9.1,3.9,16.6,,2017-09-22T12:19:08Z,1981,1981-01-01,1981-12-31
16091699,NCD_BMI_18A,COUNTRY,DZA,YEAR,1982,SEX,Female,,,,,,,8.8 [3.8-16.1],8.8,3.8,16.1,,2017-09-22T12:19:08Z,1982,1982-01-01,1982-12-31
16091700,NCD_BMI_18A,COUNTRY,DZA,YEAR,1983,SEX,Female,,,,,,,8.6 [3.8-15.4],8.6,3.8,15.4,,2017-09-22T12:19:08Z,1983,1983-01-01,1983-12-31
16091701,NCD_BMI_18A,COUNTRY,DZA,YEAR,1984,SEX,Female,,,,,,,8.3 [3.8-14.9],8.3,3.8,14.9,,2017-09-22T12:19:08Z,1984,1984-01-01,1984-12-31
16091702,NCD_BMI_18A,COUNTRY,DZA,YEAR,1985,SEX,Female,,,,,,,8.1 [3.7-14.3],8.1,3.7,14.3,,2017-09-22T12:19:08Z,1985,1985-01-01,1985-12-31
16091703,NCD_BMI_18A,COUNTRY,DZA,YEAR,1986,SEX,Female,,,,,,,7.8 [3.6-13.8],7.8,3.6,13.8,,2017-09-22T12:19:08Z,1986,1986-01-01,1986-12-31
16091704,NCD_BMI_18A,COUNTRY,DZA,YEAR,1987,SEX,Female,,,,,,,7.6 [3.6-13.4],7.6,3.6,13.4,,2017-09-22T12:19:08Z,1987,1987-01-01,1987-12-31
16091705,NCD_BMI_18A,COUNTRY,DZA,YEAR,1988,SEX,Female,,,,,,,7.4 [3.5-13.0],7.4,3.5,13.0,,2017-09-22T12:19:08Z,1988,1988-01-01,1988-12-31
16091706,NCD_BMI_18A,COUNTRY,DZA,YEAR,1989,SEX,Female,,,,,,,7.2 [3.4-12.5],7.2,3.4,12.5,,2017-09-22T12:19:08Z,1989,1989-01-01,1989-12-31
16091707,NCD_BMI_18A,COUNTRY,DZA,YEAR,1990,SEX,Female,,,,,,,7.0 [3.3-12.1],7.0,3.3,12.1,,2017-09-22T12:19:08Z,1990,1990-01-01,1990-12-31
16091708,NCD_BMI_18A,COUNTRY,DZA,YEAR,1991,SEX,Female,,,,,,,6.8 [3.2-11.7],6.8,3.2,11.7,,2017-09-22T12:19:08Z,1991,1991-01-01,1991-12-31
16091709,NCD_BMI_18A,COUNTRY,DZA,YEAR,1992,SEX,Female,,,,,,,6.6 [3.1-11.4],6.6,3.1,11.4,,2017-09-22T12:19:08Z,1992,1992-01-01,1992-12-31
16091710,NCD_BMI_18A,COUNTRY,DZA,YEAR,1993,SEX,Female,,,,,,,6.4 [3.1-11.1],6.4,3.1,11.1,,2017-09-22T12:19:08Z,1993,1993-01-01,1993-12-31
16091711,NCD_BMI_18A,COUNTRY,DZA,YEAR,1994,SEX,Female,,,,,,,6.2 [3.0-10.7],6.2,3.0,10.7,,2017-09-22T12:19:08Z,1994,1994-01-01,1994-12-31
16091712,NCD_BMI_18A,COUNTRY,DZA,YEAR,1995,SEX,Female,,,,,,,6.0 [2.9-10.5],6.0,2.9,10.5,,2017-09-22T12:19:08Z,1995,1995-01-01,1995-12-31
16091713,NCD_BMI_18A,COUNTRY,DZA,YEAR,1996,SEX,Female,,,,,,,5.9 [2.9-10.2],5.9,2.9,10.2,,2017-09-22T12:19:08Z,1996,1996-01-01,1996-12-31
16091714,NCD_BMI_18A,COUNTRY,DZA,YEAR,1997,SEX,Female,,,,,,,5.7 [2.8-9.9],5.7,2.8,9.9,,2017-09-22T12:19:08Z,1997,1997-01-01,1997-12-31
16091715,NCD_BMI_18A,COUNTRY,DZA,YEAR,1998,SEX,Female,,,,,,,5.6 [2.7-9.6],5.6,2.7,9.6,,2017-09-22T12:19:08Z,1998,1998-01-01,1998-12-31
16091716,NCD_BMI_18A,COUNTRY,DZA,YEAR,1999,SEX,Female,,,,,,,5.4 [2.6-9.4],5.4,2.6,9.4,,2017-09-22T12:19:08Z,1999,1999-01-01,1999-12-31
16091717,NCD_BMI_18A,COUNTRY,DZA,YEAR,2000,SEX,Female,,,,,,,5.3 [2.6-9.1],5.3,2.6,9.1,,2017-09-22T12:19:08Z,2000,2000-01-01,2000-12-31
16091718,NCD_BMI_18A,COUNTRY,DZA,YEAR,2001,SEX,Female,,,,,,,5.1 [2.5-8.9],5.1,2.5,8.9,,2017-09-22T12:19:08Z,2001,2001-01-01,2001-12-31
16091719,NCD_BMI_18A,COUNTRY,DZA,YEAR,2002,SEX,Female,,,,,,,5.0 [2.4-8.7],5.0,2.4,8.7,,2017-09-22T12:19:08Z,2002,2002-01-01,2002-12-31
16091720,NCD_BMI_18A,COUNTRY,DZA,YEAR,2003,SEX,Female,,,,,,,4.9 [2.4-8.5],4.9,2.4,8.5,,2017-09-22T12:19:08Z,2003,2003-01-01,2003-12-31
16091721,NCD_BMI_18A,COUNTRY,DZA,YEAR,2004,SEX,Female,,,,,,,4.7 [2.3-8.2],4.7,2.3,8.2,,2017-09-22T12:19:08Z,2004,2004-01-01,2004-12-31
16091722,NCD_BMI_18A,COUNTRY,DZA,YEAR,2005,SEX,Female,,,,,,,4.6 [2.2-8.0],4.6,2.2,8.0,,2017-09-22T12:19:08Z,2005,2005-01-01,2005-12-31
16091723,NCD_BMI_18A,COUNTRY,DZA,YEAR,2006,SEX,Female,,,,,,,4.5 [2.2-7.9],4.5,2.2,7.9,,2017-09-22T12:19:08Z,2006,2006-01-01,2006-12-31
16091724,NCD_BMI_18A,COUNTRY,DZA,YEAR,2007,SEX,Female,,,,,,,4.4 [2.1-7.7],4.4,2.1,7.7,,2017-09-22T12:19:08Z,2007,2007-01-01,2007-12-31
16091725,NCD_BMI_18A,COUNTRY,DZA,YEAR,2008,SEX,Female,,,,,,,4.3 [2.0-7.6],4.3,2.0,7.6,,2017-09-22T12:19:08Z,2008,2008-01-01,2008-12-31
16091726,NCD_BMI_18A,COUNTRY,DZA,YEAR,2009,SEX,Female,,,,,,,4.2 [2.0-7.5],4.2,2.0,7.5,,2017-09-22T12:19:08Z,2009,2009-01-01,2009-12-31
16091727,NCD_BMI_18A,COUNTRY,DZA,YEAR,2010,SEX,Female,,,,,,,4.1 [1.9-7.3],4.1,1.9,7.3,,2017-09-22T12:19:08Z,2010,2010-01-01,2010-12-31
16091728,NCD_BMI_18A,COUNTRY,DZA,YEAR,2011,SEX,Female,,,,,,,4.0 [1.8-7.2],4.0,1.8,7.2,,2017-09-22T12:19:08Z,2011,2011-01-01,2011-12-31
16091729,NCD_BMI_18A,COUNTRY,DZA,YEAR,2012,SEX,Female,,,,,,,3.9 [1.8-7.1],3.9,1.8,7.1,,2017-09-22T12:19:08Z,2012,2012-01-01,2012-12-31
16091730,NCD_BMI_18A,COUNTRY,DZA,YEAR,2013,SEX,Female,,,,,,,3.8 [1.7-7.1],3.8,1.7,7.1,,2017-09-22T12:19:08Z,2013,2013-01-01,2013-12-31
